"","STUDY_ID_PLOT","duration_plot","richness_change","Jbeta","Jtu","Jne","scaleacc_25","e","e_2","e_5","e_25","e_50","e_75","e_100","e_hpd","e_hpd2","e_hpd5","e_hpd25","e_hpd50","e_hpd75","e_hpd100","STUDY_ID","PLOT","START_YEAR","END_YEAR","duration","TAXA","LATITUDE","LONGITUDE","AREA_SQ_KM","NUMBER_OF_SAMPLES","ABUNDANCE_TYPE","AB_BIO","BIOMASS_TYPE","PROTECTED_AREA","cell","duration_plot_center","area_center","hpd_q","scalehpd_25"
"4262",4263,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O8A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4263",4264,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O8B",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4264",4265,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O8C",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4265",4266,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O8D",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4266",4267,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O9A",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4267",4268,9,0,0,0,0,0.983046854225971,161,151.166666666667,125.059459459459,141.530948200176,165.571452467243,161.026817640048,146.960940494952,0.676695764064789,0.67669584552447,0.676695828180055,1.03839057678732,2.16493787948437,3.29878602431506,5.88484228607244,"494","FinseRidgeCoverOTC/O9D",1997,2008,11,"Terrestrial plants",60.37,7.32,1,172,NA,"B","Cover",FALSE,"16754",-10.10400829302,-1226234.19660289,"High",0.000102798169975049
"4268",4269,10,-3,0.458333333333333,0.380952380952381,0.0773809523809524,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTL/GA57",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4269",4270,10,0,0.352941176470588,0.352941176470588,0,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTL/GA60",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4270",4271,10,-4,0.421052631578947,0.266666666666667,0.154385964912281,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTL/GA62",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4271",4272,10,-8,0.434782608695652,0.133333333333333,0.301449275362319,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTL/GA65",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4272",4273,10,1,0.5,0.461538461538462,0.0384615384615385,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTL/GA67",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4273",4274,10,-2,0.454545454545455,0.4,0.0545454545454545,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTL/GA69",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4274",4275,10,-3,0.368421052631579,0.25,0.118421052631579,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTLNG/UA27",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4275",4276,10,3,0.4375,0.307692307692308,0.129807692307692,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTLNG/UA29",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4276",4277,10,0,0.571428571428571,0.571428571428571,0,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTLNG/UA32",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4277",4278,10,3,0.466666666666667,0.333333333333333,0.133333333333333,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTLNG/UA33",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4278",4279,10,2,0.608695652173913,0.571428571428571,0.0372670807453416,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTLNG/UA35",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4279",4280,10,-2,0.266666666666667,0.153846153846154,0.112820512820513,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTLNG/UA41",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4280",4281,10,-3,0.333333333333333,0.166666666666667,0.166666666666667,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTLNG/UA43",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4281",4282,10,2,0.352941176470588,0.266666666666667,0.0862745098039216,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTLNG/UA44",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4282",4283,10,0,0.363636363636364,0.363636363636364,0,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTLNG/UA48",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4283",4284,10,-5,0.388888888888889,0.153846153846154,0.235042735042735,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeCTLNG/UA50",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4284",4285,10,-2,0.476190476190476,0.421052631578947,0.0551378446115288,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeOTC/OTC10",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4285",4286,10,4,0.222222222222222,0,0.222222222222222,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeOTC/OTC12",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4286",4287,10,1,0.523809523809524,0.5,0.0238095238095238,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeOTC/OTC15",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4287",4288,10,-2,0.526315789473684,0.470588235294118,0.0557275541795666,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeOTC/OTC18",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4288",4289,10,-3,0.333333333333333,0.166666666666667,0.166666666666667,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeOTC/OTC19",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4289",4290,10,2,0.526315789473684,0.470588235294118,0.0557275541795666,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeOTC/OTC2",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4290",4291,10,-6,0.352941176470588,0,0.352941176470588,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeOTC/OTC23",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4291",4292,10,3,0.35,0.235294117647059,0.114705882352941,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeOTC/OTC4",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4292",4293,10,3,0.55,0.470588235294118,0.0794117647058823,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeOTC/OTC7",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4293",4294,10,-1,0.416666666666667,0.363636363636364,0.053030303030303,0.985251513362335,70,79.875,94.2061855670103,123.126251276813,125.114926669733,134.595249460166,141.603096302211,3.0531108379364,3.05311093479395,3.03129775130872,2.21612193922953,2.48331342904433,2.76608722479475,3.1323620537979,"495","DovreKuntshoeOTC/OTC8",1999,2008,9,"Terrestrial plants",62.3,9.62,1,122,NA,"B","Cover",FALSE,"6519",-9.10400829302004,-1226234.19660289,"High",0.000219390742642989
"4294",4295,8,-6,0.352941176470588,0,0.352941176470588,0.823968011980387,1439,1445.5,1447.14754098361,1469.53573141487,1474.52087347463,1455.65808297568,1455.50829045169,1.11785101890564,1.34995602284159,8.10640672534704,47.9380209208751,36.0597708907221,35.5557434383055,35.509453277018,"495","FaroeSornfelliCTLNG/1",1999,2008,9,"Terrestrial plants",62.06667,-6.95,1,122,NA,"B","Cover",FALSE,"74337",-11.10400829302,-1226234.19660289,"Moderate",0.00474574878959
"4295",4296,8,-3,0.416666666666667,0.222222222222222,0.194444444444444,0.823968011980387,1439,1445.5,1447.14754098361,1469.53573141487,1474.52087347463,1455.65808297568,1455.50829045169,1.11785101890564,1.34995602284159,8.10640672534704,47.9380209208751,36.0597708907221,35.5557434383055,35.509453277018,"495","FaroeSornfelliCTLNG/14",1999,2008,9,"Terrestrial plants",62.06667,-6.95,1,122,NA,"B","Cover",FALSE,"74337",-11.10400829302,-1226234.19660289,"Moderate",0.00474574878959
"4296",4297,8,-5,0.529411764705882,0.333333333333333,0.196078431372549,0.823968011980387,1439,1445.5,1447.14754098361,1469.53573141487,1474.52087347463,1455.65808297568,1455.50829045169,1.11785101890564,1.34995602284159,8.10640672534704,47.9380209208751,36.0597708907221,35.5557434383055,35.509453277018,"495","FaroeSornfelliCTLNG/2",1999,2008,9,"Terrestrial plants",62.06667,-6.95,1,122,NA,"B","Cover",FALSE,"74337",-11.10400829302,-1226234.19660289,"Moderate",0.00474574878959
"4297",4298,8,-1,0.388888888888889,0.352941176470588,0.0359477124183007,0.823968011980387,1439,1445.5,1447.14754098361,1469.53573141487,1474.52087347463,1455.65808297568,1455.50829045169,1.11785101890564,1.34995602284159,8.10640672534704,47.9380209208751,36.0597708907221,35.5557434383055,35.509453277018,"495","FaroeSornfelliCTLNG/3",1999,2008,9,"Terrestrial plants",62.06667,-6.95,1,122,NA,"B","Cover",FALSE,"74337",-11.10400829302,-1226234.19660289,"Moderate",0.00474574878959
"4298",4299,8,3,0.333333333333333,0.166666666666667,0.166666666666667,0.823968011980387,1439,1445.5,1447.14754098361,1469.53573141487,1474.52087347463,1455.65808297568,1455.50829045169,1.11785101890564,1.34995602284159,8.10640672534704,47.9380209208751,36.0597708907221,35.5557434383055,35.509453277018,"495","FaroeSornfelliCTLNG/4",1999,2008,9,"Terrestrial plants",62.06667,-6.95,1,122,NA,"B","Cover",FALSE,"74337",-11.10400829302,-1226234.19660289,"Moderate",0.00474574878959
"4299",4300,8,-5,0.3125,0,0.3125,0.823968011980387,1439,1445.5,1447.14754098361,1469.53573141487,1474.52087347463,1455.65808297568,1455.50829045169,1.11785101890564,1.34995602284159,8.10640672534704,47.9380209208751,36.0597708907221,35.5557434383055,35.509453277018,"495","FaroeSornfelliCTLNG/5",1999,2008,9,"Terrestrial plants",62.06667,-6.95,1,122,NA,"B","Cover",FALSE,"74337",-11.10400829302,-1226234.19660289,"Moderate",0.00474574878959
"4300",4301,8,-5,0.428571428571429,0.25,0.178571428571429,0.823968011980387,1439,1445.5,1447.14754098361,1469.53573141487,1474.52087347463,1455.65808297568,1455.50829045169,1.11785101890564,1.34995602284159,8.10640672534704,47.9380209208751,36.0597708907221,35.5557434383055,35.509453277018,"495","FaroeSornfelliCTLNG/6",1999,2008,9,"Terrestrial plants",62.06667,-6.95,1,122,NA,"B","Cover",FALSE,"74337",-11.10400829302,-1226234.19660289,"Moderate",0.00474574878959
"4301",4302,8,-5,0.5,0.352941176470588,0.147058823529412,0.823968011980387,1439,1445.5,1447.14754098361,1469.53573141487,1474.52087347463,1455.65808297568,1455.50829045169,1.11785101890564,1.34995602284159,8.10640672534704,47.9380209208751,36.0597708907221,35.5557434383055,35.509453277018,"495","FaroeSornfelliCTLNG/7",1999,2008,9,"Terrestrial plants",62.06667,-6.95,1,122,NA,"B","Cover",FALSE,"74337",-11.10400829302,-1226234.19660289,"Moderate",0.00474574878959
